model_name,structure_only_mae,structure_pose_mae,mae_delta_structure_minus_pose,structure_only_rmse,structure_pose_rmse,rmse_delta_structure_minus_pose,structure_only_r2,structure_pose_r2,r2_delta_pose_minus_structure,structure_only_within_10_ee_fraction,structure_pose_within_10_ee_fraction,structure_only_mae_ci95_low,structure_only_mae_ci95_high,structure_pose_mae_ci95_low,structure_pose_mae_ci95_high
elastic_net,13.912126134974821,13.476349265035909,0.4357768699389126,18.830792382901517,18.388883088548432,0.4419092943530849,-0.11785072502693006,-0.06600029763758908,0.05185042738934098,0.5121951219512195,0.5121951219512195,10.552968709099984,18.211595004284334,10.293204315408092,17.894114356892764
gaussian_process,14.514933682187253,14.514933821936394,-1.3974914025993712e-07,18.628095872797683,18.628096040669455,-1.6787177159471867e-07,-0.0939149343770791,-0.09391495409325823,-1.9716179133766332e-08,0.24390243902439024,0.24390243902439024,11.579429346073658,18.660449263225985,11.579429214003293,18.660450293899366
lightgbm,13.974057108080011,12.390782674271323,1.583274433808688,20.23925164229309,18.367509647585987,1.8717419947071043,-0.2913248927014709,-0.06352370856850076,0.22780118413297012,0.5121951219512195,0.6585365853658537,10.076730868795286,18.869704369791744,8.963436012731888,17.24348304888462
ridge_regression,15.072394268018448,14.616218654505154,0.4561756135132935,19.052339597648928,19.368479638896876,-0.31614004124794803,-0.1443088335908198,-0.18259948450990393,-0.038290650919084124,0.2926829268292683,0.4146341463414634,12.04319825996707,19.120361077553515,11.260239118080397,18.985402569834054
