feature_name,mean,std,spearman_ee,pearson_ee
stage2pp_flexibility:stage2pp:flexibility:c_to_h_distance:all_200:mean,1.111940943873068,0.0006621875419036362,0.2469792924359243,0.031595205245209784
stage2pp_flexibility:stage2pp:flexibility:c_to_h_distance:all_200:median,1.1118059400249292,0.0008724349041641882,0.1053548030670726,-0.03065597920862861
stage2pp_flexibility:stage2pp:flexibility:c_to_h_distance:all_200:q10,1.1114903326980803,0.0009325206484216424,0.4483420886547651,0.15735706791458612
stage2pp_flexibility:stage2pp:flexibility:c_to_h_distance:all_200:q90,1.112290096771087,0.0004852428544805422,0.013918619113007664,-0.059721096049965894
stage2pp_flexibility:stage2pp:flexibility:c_to_h_distance:all_200:std,0.0003412131955216473,0.00029581622553327404,-0.3317101562333578,-0.19653685305825855
stage2pp_flexibility:stage2pp:flexibility:c_to_h_distance:bottom_100:mean,1.112015036489798,0.0006353214873990358,0.5337841227718413,0.33268129541244423
stage2pp_flexibility:stage2pp:flexibility:c_to_h_distance:bottom_100:median,1.1120053703614978,0.0006328839062636927,0.5182399714996503,0.3443408080555045
stage2pp_flexibility:stage2pp:flexibility:c_to_h_distance:bottom_100:q10,1.1117406185932692,0.0009289376244799319,0.5130585877422533,0.3948211169537756
stage2pp_flexibility:stage2pp:flexibility:c_to_h_distance:bottom_100:q90,1.1121865751233928,0.000543717324055959,0.30001227912928197,0.20537946811649288
stage2pp_flexibility:stage2pp:flexibility:c_to_h_distance:bottom_100:std,0.00018403600514180015,0.00023160862538683244,-0.5157000775009263,-0.43542374135102274
stage2pp_flexibility:stage2pp:flexibility:c_to_h_distance:top_100:mean,1.1118668512563386,0.0008785581383949479,-0.14030374448951521,-0.19294758699345652
stage2pp_flexibility:stage2pp:flexibility:c_to_h_distance:top_100:median,1.1118213733295583,0.000866760650576301,-0.0647164990874882,-0.17427374965034598
stage2pp_flexibility:stage2pp:flexibility:c_to_h_distance:top_100:q10,1.1118200791136392,0.0008665429007972922,-0.06969469132498728,-0.17411905377150827
stage2pp_flexibility:stage2pp:flexibility:c_to_h_distance:top_100:q90,1.1119251094458271,0.0009026475403074835,-0.17748779263083495,-0.20247009077983544
stage2pp_flexibility:stage2pp:flexibility:c_to_h_distance:top_100:std,5.085570228948378e-05,9.097644685452409e-05,-0.0014223406392854547,-0.18271461028673172
stage2pp_flexibility:stage2pp:flexibility:corridor_axial_mean:all_200:mean,3.174670237476542,0.8271943311128139,0.2787787652999491,0.19606582476070536
stage2pp_flexibility:stage2pp:flexibility:corridor_axial_mean:all_200:median,2.9827362877072585,0.8419981777289329,0.13613831833160783,0.08473446759887643
stage2pp_flexibility:stage2pp:flexibility:corridor_axial_mean:all_200:q10,2.511134587292206,0.829614491741805,0.35009898878411977,0.2179354637466429
stage2pp_flexibility:stage2pp:flexibility:corridor_axial_mean:all_200:q90,3.766998052038381,1.073902087087583,0.23356865212266148,0.1370593654231685
stage2pp_flexibility:stage2pp:flexibility:corridor_axial_mean:all_200:std,0.5194107627818761,0.3488582024220861,-0.05272819941351078,-0.052411759648300006
stage2pp_flexibility:stage2pp:flexibility:corridor_axial_mean:bottom_100:mean,3.4035939407054365,1.1019390848151482,0.42619421298589155,0.3108132646202682
stage2pp_flexibility:stage2pp:flexibility:corridor_axial_mean:bottom_100:median,3.323478618206633,1.114964766756456,0.3604617562989138,0.2854423744125629
stage2pp_flexibility:stage2pp:flexibility:corridor_axial_mean:bottom_100:q10,3.1333245909237575,1.1996387559010555,0.461752728968028,0.4012918720099368
stage2pp_flexibility:stage2pp:flexibility:corridor_axial_mean:bottom_100:q90,3.690406210979047,1.1239003350735068,0.26963514690454266,0.17653212709491212
stage2pp_flexibility:stage2pp:flexibility:corridor_axial_mean:bottom_100:std,0.24141613495867056,0.28319030859496824,-0.33262451807289845,-0.40388972449267596
stage2pp_flexibility:stage2pp:flexibility:corridor_axial_mean:top_100:mean,2.9457465342476468,0.7834556278193608,0.056588838291571304,-0.023138779257348023
stage2pp_flexibility:stage2pp:flexibility:corridor_axial_mean:top_100:median,2.8578171279480866,0.825721819741885,0.06105905172932559,-0.04165658810230095
stage2pp_flexibility:stage2pp:flexibility:corridor_axial_mean:top_100:q10,2.7871284263243425,0.8406804778886543,-0.007314894716325196,-0.09168756460965505
stage2pp_flexibility:stage2pp:flexibility:corridor_axial_mean:top_100:q90,3.083722718268324,0.8370325991748996,0.08777873659590235,0.01910882667002297
stage2pp_flexibility:stage2pp:flexibility:corridor_axial_mean:top_100:std,0.14234663180245455,0.24465166817508557,0.1960798167014948,0.18143693538724912
stage2pp_flexibility:stage2pp:flexibility:corridor_fraction:all_200:mean,0.29259586400225046,0.10769070564020987,-0.058623720353092115,-0.15522047968802097
stage2pp_flexibility:stage2pp:flexibility:corridor_fraction:all_200:median,0.2532119652594783,0.12320972180503742,-0.07789603472982497,-0.17556909414443292
stage2pp_flexibility:stage2pp:flexibility:corridor_fraction:all_200:q10,0.22598067467976962,0.08620552847557503,-0.12204145220176958,-0.15962271693872324
stage2pp_flexibility:stage2pp:flexibility:corridor_fraction:all_200:q90,0.40162865415128385,0.15671059551226904,-0.036464548225052656,-0.18719707086595821
stage2pp_flexibility:stage2pp:flexibility:corridor_fraction:all_200:std,0.08315926738441622,0.056126769967387836,0.0931596715115629,-0.08377292560876379
stage2pp_flexibility:stage2pp:flexibility:corridor_fraction:bottom_100:mean,0.2954421285452483,0.10330529361854712,-0.21892130437361207,-0.3750490604496827
stage2pp_flexibility:stage2pp:flexibility:corridor_fraction:bottom_100:median,0.2713744777093194,0.11966803771702499,-0.31967805952680095,-0.504443394392042
stage2pp_flexibility:stage2pp:flexibility:corridor_fraction:bottom_100:q10,0.23152801195787612,0.0978156856058522,-0.08707021076649082,-0.13564954942782428
stage2pp_flexibility:stage2pp:flexibility:corridor_fraction:bottom_100:q90,0.36221421029113343,0.13712765891023387,-0.2716406550603424,-0.3645844174854348
stage2pp_flexibility:stage2pp:flexibility:corridor_fraction:bottom_100:std,0.06355759774631443,0.06116196675199109,-0.10287235225213916,-0.21958025840442782
stage2pp_flexibility:stage2pp:flexibility:corridor_fraction:top_100:mean,0.28974959945925255,0.13923234195558318,0.04224940207766249,0.038158859225250474
stage2pp_flexibility:stage2pp:flexibility:corridor_fraction:top_100:median,0.2571017720338992,0.13775766712757934,-0.022135957859866665,0.028713531030466755
stage2pp_flexibility:stage2pp:flexibility:corridor_fraction:top_100:q10,0.2571017720338986,0.13775766712757964,-0.021437833813028308,0.028713531030466543
stage2pp_flexibility:stage2pp:flexibility:corridor_fraction:top_100:q90,0.3312688693910412,0.1680704845143831,0.09022748560831481,0.05900278595208411
stage2pp_flexibility:stage2pp:flexibility:corridor_fraction:top_100:std,0.03595652534227465,0.06464421843947614,-0.010802331361175872,0.038219693680017194
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:all_200:mean,72.80906669943967,14.361303069841954,-0.23499099276194688,-0.2562638773444471
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:all_200:median,64.21788747088497,18.81062869270606,-0.2099984358145025,-0.23865075319545537
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:all_200:q10,58.83416833225685,14.967522248369864,0.043889368297951176,-0.1782710880937759
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:all_200:q90,94.49932755591387,25.460567296855288,-0.03921596334029896,-0.17018336738858375
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:all_200:std,17.197647030382566,11.989419026392387,-0.016052130071935847,-0.047389449209170674
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:bottom_100:mean,73.96076225051809,15.539138783505441,-0.46500379328639474,-0.48991827700540436
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:bottom_100:median,69.23086046521195,21.473795279515585,-0.4834942215971056,-0.626527743797863
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:bottom_100:q10,60.58286141982369,15.00197439938628,-0.09509363131222753,-0.1332289476668262
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:bottom_100:q90,87.57570057680047,24.277300605310106,-0.3171819625606564,-0.4035223574574127
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:bottom_100:std,13.206819077089422,13.010238072846635,-0.2441346111573534,-0.22692299695240561
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:top_100:mean,71.65737114836126,21.342900321823475,-0.05049309269463364,0.011823214200742562
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:top_100:median,64.72180161161562,21.003907677335164,-0.04825798597575651,-0.02008336904172716
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:top_100:q10,64.70817064921076,20.99948546741273,-0.048969156295399226,-0.020200906100545105
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:top_100:q90,80.71912552145996,29.963703997180332,0.0008127660795916884,0.06146378817027608
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:top_100:std,7.7298055514157324,13.72702529308132,0.1560510872816042,0.07259805047234318
stage2pp_flexibility:stage2pp:flexibility:n_to_c_distance:all_200:mean,3.845078572344269,0.958609922963893,0.06745958460611014,0.14672542458015997
stage2pp_flexibility:stage2pp:flexibility:n_to_c_distance:all_200:median,3.7512459147213,0.9941246085465287,0.07223458532371131,0.1570869833537734
stage2pp_flexibility:stage2pp:flexibility:n_to_c_distance:all_200:q10,3.6375617991693274,0.9455761236554786,0.26719684866576754,0.15106188021924288
stage2pp_flexibility:stage2pp:flexibility:n_to_c_distance:all_200:q90,4.119374979845259,0.9854114033059258,0.17017289791450974,0.14211687132054868
stage2pp_flexibility:stage2pp:flexibility:n_to_c_distance:all_200:std,0.2182361535649685,0.16766692209946205,0.018185641030864026,-0.06962528907262958
stage2pp_flexibility:stage2pp:flexibility:n_to_c_distance:bottom_100:mean,3.915563979464681,0.9712595282228355,0.09773512107090053,0.1353958270950145
stage2pp_flexibility:stage2pp:flexibility:n_to_c_distance:bottom_100:median,3.836844127743834,0.985084374219941,-0.08584841715687208,0.046424736974552606
stage2pp_flexibility:stage2pp:flexibility:n_to_c_distance:bottom_100:q10,3.683386207448498,1.0169611691193077,0.29188461833336504,0.19000459294480654
stage2pp_flexibility:stage2pp:flexibility:n_to_c_distance:bottom_100:q90,4.135412540496681,0.9780325526677823,0.21162396797368588,0.13389299915495673
stage2pp_flexibility:stage2pp:flexibility:n_to_c_distance:bottom_100:std,0.21471985710849012,0.20752156599384255,-0.09610958891171714,-0.09689602056300459
stage2pp_flexibility:stage2pp:flexibility:n_to_c_distance:top_100:mean,3.77459316522386,0.9622064745455947,0.08452767227753559,0.1556842660307004
stage2pp_flexibility:stage2pp:flexibility:n_to_c_distance:top_100:median,3.7153866871305126,0.9403172294827157,0.16570268447675549,0.14668975716131924
stage2pp_flexibility:stage2pp:flexibility:n_to_c_distance:top_100:q10,3.7153090985893176,0.9403201217740377,0.16549949295685754,0.14670938889055818
stage2pp_flexibility:stage2pp:flexibility:n_to_c_distance:top_100:q90,3.84913653541784,1.0001643881040316,0.10301810058824651,0.16190406778503474
stage2pp_flexibility:stage2pp:flexibility:n_to_c_distance:top_100:std,0.06520288732536421,0.12961639490512808,0.0524234121336639,0.09043198373536421
stage2pp_flexibility:stage2pp:flexibility:n_to_h_distance:all_200:mean,3.6734898441314283,1.0399365367567268,0.04744521989616481,0.06378356989856057
stage2pp_flexibility:stage2pp:flexibility:n_to_h_distance:all_200:median,3.4437142921632264,1.1146719913572083,0.10840267586554143,0.05104133870903652
stage2pp_flexibility:stage2pp:flexibility:n_to_h_distance:all_200:q10,3.259807805587552,1.074355616667002,0.24840163307520977,0.10807691657613681
stage2pp_flexibility:stage2pp:flexibility:n_to_h_distance:all_200:q90,4.29940032594151,1.1577210268835272,0.24118833411883353,0.03318501121361682
stage2pp_flexibility:stage2pp:flexibility:n_to_h_distance:all_200:std,0.48841407311942364,0.3381551351740587,-0.055064901892336884,-0.10044288663561714
stage2pp_flexibility:stage2pp:flexibility:n_to_h_distance:bottom_100:mean,3.764987928766575,0.9930250278551657,0.016966491911476495,-0.013721820800243307
stage2pp_flexibility:stage2pp:flexibility:n_to_h_distance:bottom_100:median,3.615456207621007,1.092447397056379,-0.13288725401324103,-0.1960739685305268
stage2pp_flexibility:stage2pp:flexibility:n_to_h_distance:bottom_100:q10,3.3154261228903974,1.05629009951953,0.24250907899817,0.13369119410867575
stage2pp_flexibility:stage2pp:flexibility:n_to_h_distance:bottom_100:q90,4.213333055173442,1.093638446446736,0.21324950013286922,-0.043568629952692305
stage2pp_flexibility:stage2pp:flexibility:n_to_h_distance:bottom_100:std,0.43785746020606964,0.42130645991835586,-0.15371438480277805,-0.1689162215836929
stage2pp_flexibility:stage2pp:flexibility:n_to_h_distance:top_100:mean,3.5819917594962827,1.1628410780308913,0.13634150985150573,0.12580209265971457
stage2pp_flexibility:stage2pp:flexibility:n_to_h_distance:top_100:median,3.4078046505175936,1.1738243434992728,0.1705792809543056,0.10998948009232742
stage2pp_flexibility:stage2pp:flexibility:n_to_h_distance:top_100:q10,3.4075681944807648,1.1737080611199266,0.1692585360749691,0.10997450999670225
stage2pp_flexibility:stage2pp:flexibility:n_to_h_distance:top_100:q90,3.8089706808987147,1.2440165769185594,0.169563323354816,0.1444093714572016
stage2pp_flexibility:stage2pp:flexibility:n_to_h_distance:top_100:std,0.1941538604301162,0.3267637030959382,0.0644117118076413,0.06926587092777702
stage2pp_flexibility:stage2pp:flexibility:parallel_motion_std:all_200:mean,2.285814151747547,0.28946902950021897,0.3527404785427928,0.3159180269502367
stage2pp_flexibility:stage2pp:flexibility:parallel_motion_std:all_200:median,2.1894945618865083,0.40538119863685607,-0.06278617964845792,0.0029274559049792957
stage2pp_flexibility:stage2pp:flexibility:parallel_motion_std:all_200:q10,1.7488347469916437,0.39904223772016273,0.14934576712497274,0.16178268159899037
stage2pp_flexibility:stage2pp:flexibility:parallel_motion_std:all_200:q90,2.658181789109464,0.43245585574603634,0.26120269882877883,0.2778660208712691
stage2pp_flexibility:stage2pp:flexibility:parallel_motion_std:all_200:std,0.3843065069228393,0.23848932068336975,0.09174097123391184,0.10681251394263308
stage2pp_flexibility:stage2pp:flexibility:parallel_motion_std:bottom_100:mean,2.4176415814222456,0.5108605691793962,0.5296186966139339,0.48804004600577294
stage2pp_flexibility:stage2pp:flexibility:parallel_motion_std:bottom_100:median,2.319847408790733,0.5869041764747596,0.584175619706526,0.4893787001451816
stage2pp_flexibility:stage2pp:flexibility:parallel_motion_std:bottom_100:q10,2.2010512016901482,0.6369848179533858,0.5229133764573025,0.4808047083852003
stage2pp_flexibility:stage2pp:flexibility:parallel_motion_std:bottom_100:q90,2.6387698269145736,0.45880280026444487,0.29178302257341615,0.30744491181393524
stage2pp_flexibility:stage2pp:flexibility:parallel_motion_std:bottom_100:std,0.19229574621216694,0.19839885599802715,-0.36025856477901586,-0.312200508576877
stage2pp_flexibility:stage2pp:flexibility:parallel_motion_std:top_100:mean,2.153986722072848,0.3905543081076336,-0.11846065610048857,-0.17007480132756347
stage2pp_flexibility:stage2pp:flexibility:parallel_motion_std:top_100:median,2.094925744840203,0.4923525514198038,-0.14934576712497274,-0.14207345702635385
stage2pp_flexibility:stage2pp:flexibility:parallel_motion_std:top_100:q10,2.035986570742081,0.5228007115133315,-0.2198532245295517,-0.20468010634081957
stage2pp_flexibility:stage2pp:flexibility:parallel_motion_std:top_100:q90,2.246105670553452,0.3656435478741949,-0.09336650339309521,-0.1160848028847695
stage2pp_flexibility:stage2pp:flexibility:parallel_motion_std:top_100:std,0.10059962266118647,0.2049237845173138,0.07822873516070002,0.14413199065375717
stage2pp_flexibility:stage2pp:flexibility:perpendicular_motion_std:all_200:mean,1.3682525754627692,0.1778332207998178,-0.09275692883340142,-0.03737380536432669
stage2pp_flexibility:stage2pp:flexibility:perpendicular_motion_std:all_200:median,1.2913979363033057,0.1753686093752785,-0.015036172472446234,0.025616546853826107
stage2pp_flexibility:stage2pp:flexibility:perpendicular_motion_std:all_200:q10,1.2273272459005133,0.18512257222397502,0.07965107579998547,0.10366752390217597
stage2pp_flexibility:stage2pp:flexibility:perpendicular_motion_std:all_200:q90,1.5379121373042257,0.2725908701844212,-0.10748831402600079,-0.16453948129151819
stage2pp_flexibility:stage2pp:flexibility:perpendicular_motion_std:all_200:std,0.13464823023917696,0.10205190437814804,-0.0753840538821291,-0.18536931193371217
stage2pp_flexibility:stage2pp:flexibility:perpendicular_motion_std:bottom_100:mean,1.3750768370066089,0.25599851336274976,-0.2459633348364347,-0.2208031019800763
stage2pp_flexibility:stage2pp:flexibility:perpendicular_motion_std:bottom_100:median,1.354085842026165,0.28728944826674563,-0.32612238943616495,-0.3470234587401929
stage2pp_flexibility:stage2pp:flexibility:perpendicular_motion_std:bottom_100:q10,1.2577714152266823,0.22432120081005244,0.03088511102448416,-0.030919319327653065
stage2pp_flexibility:stage2pp:flexibility:perpendicular_motion_std:bottom_100:q90,1.4755498030754959,0.3246620845973906,-0.22320588460786742,-0.27057857774646865
stage2pp_flexibility:stage2pp:flexibility:perpendicular_motion_std:bottom_100:std,0.10466954844579142,0.12907649406545396,-0.2600851454693403,-0.21897924305744967
stage2pp_flexibility:stage2pp:flexibility:perpendicular_motion_std:top_100:mean,1.361428313918929,0.16375741194771998,0.23356865212266148,0.264004279107793
stage2pp_flexibility:stage2pp:flexibility:perpendicular_motion_std:top_100:median,1.3568431814142958,0.166234810527598,0.22056439484919443,0.2692159496784775
stage2pp_flexibility:stage2pp:flexibility:perpendicular_motion_std:top_100:q10,1.3543693620112935,0.1670111696380436,0.21497662805200157,0.26670387909762844
stage2pp_flexibility:stage2pp:flexibility:perpendicular_motion_std:top_100:q90,1.3679753231079128,0.16239502454099292,0.26719684866576754,0.2584151197279386
stage2pp_flexibility:stage2pp:flexibility:perpendicular_motion_std:top_100:std,0.006399603391020476,0.015378638071803794,0.14467236216732055,-0.09396909066159045
stage2pp_flexibility:stage2pp:flexibility:preferred_h_distance:all_200:mean,3.6734898441314283,1.0399365367567268,0.04744521989616481,0.06378356989856057
stage2pp_flexibility:stage2pp:flexibility:preferred_h_distance:all_200:median,3.4437142921632264,1.1146719913572083,0.10840267586554143,0.05104133870903652
stage2pp_flexibility:stage2pp:flexibility:preferred_h_distance:all_200:q10,3.259807805587552,1.074355616667002,0.24840163307520977,0.10807691657613681
stage2pp_flexibility:stage2pp:flexibility:preferred_h_distance:all_200:q90,4.29940032594151,1.1577210268835272,0.24118833411883353,0.03318501121361682
stage2pp_flexibility:stage2pp:flexibility:preferred_h_distance:all_200:std,0.48841407311942364,0.3381551351740587,-0.055064901892336884,-0.10044288663561714
stage2pp_flexibility:stage2pp:flexibility:preferred_h_distance:bottom_100:mean,3.764987928766575,0.9930250278551657,0.016966491911476495,-0.013721820800243307
stage2pp_flexibility:stage2pp:flexibility:preferred_h_distance:bottom_100:median,3.615456207621007,1.092447397056379,-0.13288725401324103,-0.1960739685305268
stage2pp_flexibility:stage2pp:flexibility:preferred_h_distance:bottom_100:q10,3.3154261228903974,1.05629009951953,0.24250907899817,0.13369119410867575
