substrate_id,reaction_id,family_id,catalyst_id,temperature_c,target_name,target_value,ee_percent,isolated_yield_percent,yield_qualifier,ee_status,azide_smiles,feature_set,aliphatic_ring_count,amide_bond_count,aromatic_ring_count,atom_count,atom_stereo_center_count,bertz_ct,bridgehead_atom_count,element_count_C,element_count_Cl,element_count_F,element_count_H,element_count_N,element_count_O,element_count_P,element_count_S,element_count_Si,element_count_other,exact_molecular_weight,formal_charge,fraction_csp3,h_acceptor_count,h_donor_count,heavy_atom_count,heavy_atom_molecular_weight,heteroatom_count,labute_asa,mol_logp,molecular_weight,morgan_2_512_bit_0,morgan_2_512_bit_1,morgan_2_512_bit_10,morgan_2_512_bit_100,morgan_2_512_bit_101,morgan_2_512_bit_102,morgan_2_512_bit_103,morgan_2_512_bit_104,morgan_2_512_bit_105,morgan_2_512_bit_106,morgan_2_512_bit_107,morgan_2_512_bit_108,morgan_2_512_bit_109,morgan_2_512_bit_11,morgan_2_512_bit_110,morgan_2_512_bit_111,morgan_2_512_bit_112,morgan_2_512_bit_113,morgan_2_512_bit_114,morgan_2_512_bit_115,morgan_2_512_bit_116,morgan_2_512_bit_117,morgan_2_512_bit_118,morgan_2_512_bit_119,morgan_2_512_bit_12,morgan_2_512_bit_120,morgan_2_512_bit_121,morgan_2_512_bit_122,morgan_2_512_bit_123,morgan_2_512_bit_124,morgan_2_512_bit_125,morgan_2_512_bit_126,morgan_2_512_bit_127,morgan_2_512_bit_128,morgan_2_512_bit_129,morgan_2_512_bit_13,morgan_2_512_bit_130,morgan_2_512_bit_131,morgan_2_512_bit_132,morgan_2_512_bit_133,morgan_2_512_bit_134,morgan_2_512_bit_135,morgan_2_512_bit_136,morgan_2_512_bit_137,morgan_2_512_bit_138,morgan_2_512_bit_139,morgan_2_512_bit_14,morgan_2_512_bit_140,morgan_2_512_bit_141,morgan_2_512_bit_142,morgan_2_512_bit_143,morgan_2_512_bit_144,morgan_2_512_bit_145,morgan_2_512_bit_146,morgan_2_512_bit_147,morgan_2_512_bit_148,morgan_2_512_bit_149,morgan_2_512_bit_15,morgan_2_512_bit_150,morgan_2_512_bit_151,morgan_2_512_bit_152,morgan_2_512_bit_153,morgan_2_512_bit_154,morgan_2_512_bit_155,morgan_2_512_bit_156,morgan_2_512_bit_157,morgan_2_512_bit_158,morgan_2_512_bit_159,morgan_2_512_bit_16,morgan_2_512_bit_160,morgan_2_512_bit_161,morgan_2_512_bit_162,morgan_2_512_bit_163,morgan_2_512_bit_164,morgan_2_512_bit_165,morgan_2_512_bit_166,morgan_2_512_bit_167,morgan_2_512_bit_168,morgan_2_512_bit_169,morgan_2_512_bit_17,morgan_2_512_bit_170,morgan_2_512_bit_171,morgan_2_512_bit_172,morgan_2_512_bit_173,morgan_2_512_bit_174,morgan_2_512_bit_175,morgan_2_512_bit_176,morgan_2_512_bit_177,morgan_2_512_bit_178,morgan_2_512_bit_179,morgan_2_512_bit_18,morgan_2_512_bit_180,morgan_2_512_bit_181,morgan_2_512_bit_182,morgan_2_512_bit_183,morgan_2_512_bit_184,morgan_2_512_bit_185,morgan_2_512_bit_186,morgan_2_512_bit_187,morgan_2_512_bit_188,morgan_2_512_bit_189,morgan_2_512_bit_19,morgan_2_512_bit_190,morgan_2_512_bit_191,morgan_2_512_bit_192,morgan_2_512_bit_193,morgan_2_512_bit_194,morgan_2_512_bit_195,morgan_2_512_bit_196,morgan_2_512_bit_197,morgan_2_512_bit_198,morgan_2_512_bit_199,morgan_2_512_bit_2,morgan_2_512_bit_20,morgan_2_512_bit_200,morgan_2_512_bit_201,morgan_2_512_bit_202,morgan_2_512_bit_203,morgan_2_512_bit_204,morgan_2_512_bit_205,morgan_2_512_bit_206,morgan_2_512_bit_207,morgan_2_512_bit_208,morgan_2_512_bit_209,morgan_2_512_bit_21,morgan_2_512_bit_210,morgan_2_512_bit_211,morgan_2_512_bit_212,morgan_2_512_bit_213,morgan_2_512_bit_214,morgan_2_512_bit_215,morgan_2_512_bit_216,morgan_2_512_bit_217,morgan_2_512_bit_218,morgan_2_512_bit_219,morgan_2_512_bit_22,morgan_2_512_bit_220,morgan_2_512_bit_221,morgan_2_512_bit_222,morgan_2_512_bit_223,morgan_2_512_bit_224,morgan_2_512_bit_225,morgan_2_512_bit_226,morgan_2_512_bit_227,morgan_2_512_bit_228,morgan_2_512_bit_229,morgan_2_512_bit_23,morgan_2_512_bit_230,morgan_2_512_bit_231,morgan_2_512_bit_232,morgan_2_512_bit_233,morgan_2_512_bit_234,morgan_2_512_bit_235,morgan_2_512_bit_236,morgan_2_512_bit_237,morgan_2_512_bit_238,morgan_2_512_bit_239,morgan_2_512_bit_24,morgan_2_512_bit_240,morgan_2_512_bit_241,morgan_2_512_bit_242,morgan_2_512_bit_243,morgan_2_512_bit_244,morgan_2_512_bit_245,morgan_2_512_bit_246,morgan_2_512_bit_247,morgan_2_512_bit_248,morgan_2_512_bit_249,morgan_2_512_bit_25,morgan_2_512_bit_250,morgan_2_512_bit_251,morgan_2_512_bit_252,morgan_2_512_bit_253,morgan_2_512_bit_254,morgan_2_512_bit_255,morgan_2_512_bit_256,morgan_2_512_bit_257,morgan_2_512_bit_258,morgan_2_512_bit_259,morgan_2_512_bit_26,morgan_2_512_bit_260,morgan_2_512_bit_261,morgan_2_512_bit_262,morgan_2_512_bit_263,morgan_2_512_bit_264,morgan_2_512_bit_265,morgan_2_512_bit_266,morgan_2_512_bit_267,morgan_2_512_bit_268,morgan_2_512_bit_269,morgan_2_512_bit_27,morgan_2_512_bit_270,morgan_2_512_bit_271,morgan_2_512_bit_272,morgan_2_512_bit_273,morgan_2_512_bit_274,morgan_2_512_bit_275,morgan_2_512_bit_276,morgan_2_512_bit_277,morgan_2_512_bit_278,morgan_2_512_bit_279,morgan_2_512_bit_28,morgan_2_512_bit_280,morgan_2_512_bit_281,morgan_2_512_bit_282,morgan_2_512_bit_283,morgan_2_512_bit_284,morgan_2_512_bit_285,morgan_2_512_bit_286,morgan_2_512_bit_287,morgan_2_512_bit_288,morgan_2_512_bit_289,morgan_2_512_bit_29,morgan_2_512_bit_290,morgan_2_512_bit_291,morgan_2_512_bit_292,morgan_2_512_bit_293,morgan_2_512_bit_294,morgan_2_512_bit_295,morgan_2_512_bit_296,morgan_2_512_bit_297,morgan_2_512_bit_298,morgan_2_512_bit_299,morgan_2_512_bit_3,morgan_2_512_bit_30,morgan_2_512_bit_300,morgan_2_512_bit_301,morgan_2_512_bit_302,morgan_2_512_bit_303,morgan_2_512_bit_304,morgan_2_512_bit_305,morgan_2_512_bit_306,morgan_2_512_bit_307,morgan_2_512_bit_308,morgan_2_512_bit_309,morgan_2_512_bit_31,morgan_2_512_bit_310,morgan_2_512_bit_311,morgan_2_512_bit_312,morgan_2_512_bit_313,morgan_2_512_bit_314,morgan_2_512_bit_315,morgan_2_512_bit_316,morgan_2_512_bit_317,morgan_2_512_bit_318,morgan_2_512_bit_319,morgan_2_512_bit_32,morgan_2_512_bit_320,morgan_2_512_bit_321,morgan_2_512_bit_322,morgan_2_512_bit_323,morgan_2_512_bit_324,morgan_2_512_bit_325,morgan_2_512_bit_326,morgan_2_512_bit_327,morgan_2_512_bit_328,morgan_2_512_bit_329,morgan_2_512_bit_33,morgan_2_512_bit_330,morgan_2_512_bit_331,morgan_2_512_bit_332,morgan_2_512_bit_333,morgan_2_512_bit_334,morgan_2_512_bit_335,morgan_2_512_bit_336,morgan_2_512_bit_337,morgan_2_512_bit_338,morgan_2_512_bit_339,morgan_2_512_bit_34,morgan_2_512_bit_340,morgan_2_512_bit_341,morgan_2_512_bit_342,morgan_2_512_bit_343,morgan_2_512_bit_344,morgan_2_512_bit_345,morgan_2_512_bit_346,morgan_2_512_bit_347,morgan_2_512_bit_348,morgan_2_512_bit_349,morgan_2_512_bit_35,morgan_2_512_bit_350,morgan_2_512_bit_351,morgan_2_512_bit_352,morgan_2_512_bit_353,morgan_2_512_bit_354,morgan_2_512_bit_355,morgan_2_512_bit_356,morgan_2_512_bit_357,morgan_2_512_bit_358,morgan_2_512_bit_359,morgan_2_512_bit_36,morgan_2_512_bit_360,morgan_2_512_bit_361,morgan_2_512_bit_362,morgan_2_512_bit_363,morgan_2_512_bit_364,morgan_2_512_bit_365,morgan_2_512_bit_366,morgan_2_512_bit_367,morgan_2_512_bit_368,morgan_2_512_bit_369,morgan_2_512_bit_37,morgan_2_512_bit_370,morgan_2_512_bit_371,morgan_2_512_bit_372,morgan_2_512_bit_373,morgan_2_512_bit_374,morgan_2_512_bit_375,morgan_2_512_bit_376,morgan_2_512_bit_377,morgan_2_512_bit_378,morgan_2_512_bit_379,morgan_2_512_bit_38,morgan_2_512_bit_380,morgan_2_512_bit_381,morgan_2_512_bit_382,morgan_2_512_bit_383,morgan_2_512_bit_384,morgan_2_512_bit_385,morgan_2_512_bit_386,morgan_2_512_bit_387,morgan_2_512_bit_388,morgan_2_512_bit_389,morgan_2_512_bit_39,morgan_2_512_bit_390,morgan_2_512_bit_391,morgan_2_512_bit_392,morgan_2_512_bit_393,morgan_2_512_bit_394,morgan_2_512_bit_395,morgan_2_512_bit_396,morgan_2_512_bit_397,morgan_2_512_bit_398,morgan_2_512_bit_399,morgan_2_512_bit_4,morgan_2_512_bit_40,morgan_2_512_bit_400,morgan_2_512_bit_401,morgan_2_512_bit_402,morgan_2_512_bit_403,morgan_2_512_bit_404,morgan_2_512_bit_405,morgan_2_512_bit_406,morgan_2_512_bit_407,morgan_2_512_bit_408,morgan_2_512_bit_409,morgan_2_512_bit_41,morgan_2_512_bit_410,morgan_2_512_bit_411,morgan_2_512_bit_412,morgan_2_512_bit_413,morgan_2_512_bit_414,morgan_2_512_bit_415,morgan_2_512_bit_416,morgan_2_512_bit_417,morgan_2_512_bit_418,morgan_2_512_bit_419,morgan_2_512_bit_42,morgan_2_512_bit_420,morgan_2_512_bit_421,morgan_2_512_bit_422,morgan_2_512_bit_423,morgan_2_512_bit_424,morgan_2_512_bit_425,morgan_2_512_bit_426,morgan_2_512_bit_427,morgan_2_512_bit_428,morgan_2_512_bit_429,morgan_2_512_bit_43,morgan_2_512_bit_430,morgan_2_512_bit_431,morgan_2_512_bit_432,morgan_2_512_bit_433,morgan_2_512_bit_434,morgan_2_512_bit_435,morgan_2_512_bit_436,morgan_2_512_bit_437,morgan_2_512_bit_438,morgan_2_512_bit_439,morgan_2_512_bit_44,morgan_2_512_bit_440,morgan_2_512_bit_441,morgan_2_512_bit_442,morgan_2_512_bit_443,morgan_2_512_bit_444,morgan_2_512_bit_445,morgan_2_512_bit_446,morgan_2_512_bit_447,morgan_2_512_bit_448,morgan_2_512_bit_449,morgan_2_512_bit_45,morgan_2_512_bit_450,morgan_2_512_bit_451,morgan_2_512_bit_452,morgan_2_512_bit_453,morgan_2_512_bit_454,morgan_2_512_bit_455,morgan_2_512_bit_456,morgan_2_512_bit_457,morgan_2_512_bit_458,morgan_2_512_bit_459,morgan_2_512_bit_46,morgan_2_512_bit_460,morgan_2_512_bit_461,morgan_2_512_bit_462,morgan_2_512_bit_463,morgan_2_512_bit_464,morgan_2_512_bit_465,morgan_2_512_bit_466,morgan_2_512_bit_467,morgan_2_512_bit_468,morgan_2_512_bit_469,morgan_2_512_bit_47,morgan_2_512_bit_470,morgan_2_512_bit_471,morgan_2_512_bit_472,morgan_2_512_bit_473,morgan_2_512_bit_474,morgan_2_512_bit_475,morgan_2_512_bit_476,morgan_2_512_bit_477,morgan_2_512_bit_478,morgan_2_512_bit_479,morgan_2_512_bit_48,morgan_2_512_bit_480,morgan_2_512_bit_481,morgan_2_512_bit_482,morgan_2_512_bit_483,morgan_2_512_bit_484,morgan_2_512_bit_485,morgan_2_512_bit_486,morgan_2_512_bit_487,morgan_2_512_bit_488,morgan_2_512_bit_489,morgan_2_512_bit_49,morgan_2_512_bit_490,morgan_2_512_bit_491,morgan_2_512_bit_492,morgan_2_512_bit_493,morgan_2_512_bit_494,morgan_2_512_bit_495,morgan_2_512_bit_496,morgan_2_512_bit_497,morgan_2_512_bit_498,morgan_2_512_bit_499,morgan_2_512_bit_5,morgan_2_512_bit_50,morgan_2_512_bit_500,morgan_2_512_bit_501,morgan_2_512_bit_502,morgan_2_512_bit_503,morgan_2_512_bit_504,morgan_2_512_bit_505,morgan_2_512_bit_506,morgan_2_512_bit_507,morgan_2_512_bit_508,morgan_2_512_bit_509,morgan_2_512_bit_51,morgan_2_512_bit_510,morgan_2_512_bit_511,morgan_2_512_bit_52,morgan_2_512_bit_53,morgan_2_512_bit_54,morgan_2_512_bit_55,morgan_2_512_bit_56,morgan_2_512_bit_57,morgan_2_512_bit_58,morgan_2_512_bit_59,morgan_2_512_bit_6,morgan_2_512_bit_60,morgan_2_512_bit_61,morgan_2_512_bit_62,morgan_2_512_bit_63,morgan_2_512_bit_64,morgan_2_512_bit_65,morgan_2_512_bit_66,morgan_2_512_bit_67,morgan_2_512_bit_68,morgan_2_512_bit_69,morgan_2_512_bit_7,morgan_2_512_bit_70,morgan_2_512_bit_71,morgan_2_512_bit_72,morgan_2_512_bit_73,morgan_2_512_bit_74,morgan_2_512_bit_75,morgan_2_512_bit_76,morgan_2_512_bit_77,morgan_2_512_bit_78,morgan_2_512_bit_79,morgan_2_512_bit_8,morgan_2_512_bit_80,morgan_2_512_bit_81,morgan_2_512_bit_82,morgan_2_512_bit_83,morgan_2_512_bit_84,morgan_2_512_bit_85,morgan_2_512_bit_86,morgan_2_512_bit_87,morgan_2_512_bit_88,morgan_2_512_bit_89,morgan_2_512_bit_9,morgan_2_512_bit_90,morgan_2_512_bit_91,morgan_2_512_bit_92,morgan_2_512_bit_93,morgan_2_512_bit_94,morgan_2_512_bit_95,morgan_2_512_bit_96,morgan_2_512_bit_97,morgan_2_512_bit_98,morgan_2_512_bit_99,num_valence_electrons,ring_count,rotatable_bond_count,saturated_ring_count,spiro_atom_count,tpsa,unspecified_atom_stereo_center_count
1a,jacs-2025-1a,diaryl-ethyl-parent,fe-p7-cl,60,ee,92.0,92.0,,exact,reported,N#N=Nc1ccccc1CCc2ccccc2,structure_only,0.0,0.0,2.0,30.0,0.0,528.1734028495391,0.0,14.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,223.110947416,0.0,0.14285714285714285,1.0,0.0,17.0,210.17499999999995,3.0,100.35210357312903,4.413600000000003,223.27899999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,2.0,4.0,0.0,0.0,48.760000000000005,0.0
1aa,jacs-2025-1aa,nitrogen-heteroaryl,fe-p7-cl,100,ee,88.0,88.0,,exact,reported,N#N=Nc1ccccc1CCc2ccnc(Cl)c2,structure_only,0.0,0.0,2.0,29.0,0.0,591.0500449342086,0.0,13.0,1.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,258.067224032,0.0,0.15384615384615385,2.0,0.0,18.0,247.62399999999997,5.0,109.87501778095718,4.462000000000002,258.71199999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,2.0,4.0,0.0,0.0,61.650000000000006,0.0
1ab,jacs-2025-1ab,nitrogen-heteroaryl,fe-p7-cl,80,ee,95.0,95.0,,exact,reported,N#N=Nc1cccnc1CCc2ccccc2,structure_only,0.0,0.0,2.0,29.0,0.0,530.1255429246748,0.0,13.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,224.106196384,0.0,0.15384615384615385,2.0,0.0,17.0,212.17099999999996,4.0,99.57175155407553,3.808600000000002,224.26699999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,2.0,4.0,0.0,0.0,61.650000000000006,0.0
