model_name,structure_only_mae,structure_pose_mae,mae_delta_structure_minus_pose,structure_only_rmse,structure_pose_rmse,rmse_delta_structure_minus_pose,structure_only_r2,structure_pose_r2,r2_delta_pose_minus_structure,structure_only_within_10_ee_fraction,structure_pose_within_10_ee_fraction,structure_only_mae_ci95_low,structure_only_mae_ci95_high,structure_pose_mae_ci95_low,structure_pose_mae_ci95_high
elastic_net,12.612277273402894,8.582594553003773,4.029682720399121,15.182675329805157,11.932017537665406,3.2506577921397515,0.06366178246582677,0.4216857339028911,0.35802395143706434,0.47368421052631576,0.7105263157894737,10.192467645510616,15.49148633185438,6.250927261831123,11.43330147982686
gaussian_process,13.630553510164322,13.630671506352083,-0.00011799618776109355,16.15371709959208,16.153821848804817,-0.00010474921273839755,-0.05993952043217665,-0.05995326688936764,-1.3746457190988437e-05,0.23684210526315788,0.23684210526315788,11.215148811987122,16.636265534099632,11.215335702356864,16.63630603643996
lightgbm,10.005545755330573,10.08804000809878,-0.08249425276820688,14.327735566033525,14.246191818407839,0.08154374762568573,0.16614362219772882,0.17560810188667308,0.00946447968894426,0.6578947368421053,0.6578947368421053,7.078733427226381,13.561296048059784,7.203272854046764,13.53399568627267
ridge_regression,10.388067770848014,9.48317076108918,0.9048970097588338,13.278465217477523,13.119974593735352,0.15849062374217127,0.28380398477645985,0.30079885977125564,0.016994874994795794,0.6842105263157895,0.6842105263157895,8.062899877007405,13.265541817305813,6.92074132643972,12.590617248389268
