feature_name,mean,std,spearman_ee,pearson_ee
stage2pp_flexibility:stage2pp:flexibility:n_to_c_distance:bottom_100:q10,4.206701631254639,1.4952924372394902,0.5037984408216291,0.6045400310214036
stage2pp_flexibility:stage2pp:flexibility:n_to_c_distance:bottom_100:q90,4.468753200206556,1.5360058570779,0.4133656831934695,0.5785001252327671
stage2pp_flexibility:stage2pp:flexibility:n_to_c_distance:bottom_100:std,0.11146504418280143,0.21370989067952686,-0.21355784656261823,-0.029471943467906735
stage2pp_flexibility:stage2pp:flexibility:n_to_c_distance:top_100:mean,4.441548596371071,1.4575522635115414,0.5861061925810174,0.6786990530043396
stage2pp_flexibility:stage2pp:flexibility:n_to_c_distance:top_100:median,4.39584463565689,1.4311638039138819,0.5956254302260867,0.6844890309332761
stage2pp_flexibility:stage2pp:flexibility:n_to_c_distance:top_100:q10,4.361139553591923,1.4062062467414917,0.6178369847312488,0.6945945626466481
stage2pp_flexibility:stage2pp:flexibility:n_to_c_distance:top_100:q90,4.532475304317957,1.530411675845427,0.5617311749747032,0.6532339437469176
stage2pp_flexibility:stage2pp:flexibility:n_to_c_distance:top_100:std,0.07685919150655318,0.16161403699243881,-0.09581737690213826,0.07242549244620235
stage2pp_flexibility:stage2pp:flexibility:n_to_h_distance:all_200:mean,4.310956771807046,1.5055760394035986,0.5144715254539796,0.5511150402109932
stage2pp_flexibility:stage2pp:flexibility:n_to_h_distance:all_200:median,4.125300304983313,1.6212104400707865,0.41817337897380763,0.46730214484474053
stage2pp_flexibility:stage2pp:flexibility:n_to_h_distance:all_200:q10,3.894020413871744,1.5830148691502584,0.4769714983673425,0.49182824781997286
stage2pp_flexibility:stage2pp:flexibility:n_to_h_distance:all_200:q90,4.807285808779861,1.5247283972972185,0.4840868881222429,0.5863598745031252
stage2pp_flexibility:stage2pp:flexibility:n_to_h_distance:all_200:std,0.40191595328014934,0.38639340200285904,-0.049134650875055336,0.13564816881067931
stage2pp_flexibility:stage2pp:flexibility:n_to_h_distance:bottom_100:mean,4.211155345831614,1.5559031595712873,0.43423108288013684,0.4778030054856287
stage2pp_flexibility:stage2pp:flexibility:n_to_h_distance:bottom_100:median,4.186345872458935,1.6037695946139165,0.45322148121247235,0.4653305732207743
stage2pp_flexibility:stage2pp:flexibility:n_to_h_distance:bottom_100:q10,3.9517935104357544,1.604466356902423,0.4779811144812135,0.5008606529430519
stage2pp_flexibility:stage2pp:flexibility:n_to_h_distance:bottom_100:q90,4.442094913882816,1.626695146301134,0.368750266351932,0.44341111182889625
stage2pp_flexibility:stage2pp:flexibility:n_to_h_distance:bottom_100:std,0.21067894561009315,0.3690955113405653,-0.22663477908513785,-0.09359601928373674
stage2pp_flexibility:stage2pp:flexibility:n_to_h_distance:top_100:mean,4.410758197782478,1.5544488465686497,0.5691831034342272,0.5893252744390264
stage2pp_flexibility:stage2pp:flexibility:n_to_h_distance:top_100:median,4.299592173110771,1.5624457255251372,0.5775965710498189,0.5882633445999416
stage2pp_flexibility:stage2pp:flexibility:n_to_h_distance:top_100:q10,4.225901863561047,1.5308553704413,0.6123562115416633,0.590682899589821
stage2pp_flexibility:stage2pp:flexibility:n_to_h_distance:top_100:q90,4.616966499182824,1.6248252440370945,0.5553850165446569,0.5607206939659789
stage2pp_flexibility:stage2pp:flexibility:n_to_h_distance:top_100:std,0.175502849580515,0.29445905901385927,-0.10091353442929663,0.0022222826321117105
stage2pp_flexibility:stage2pp:flexibility:parallel_motion_std:all_200:mean,2.2966860019380864,0.5434894575347086,0.3393752451340662,0.40088142900691287
stage2pp_flexibility:stage2pp:flexibility:parallel_motion_std:all_200:median,2.194492695245769,0.6071589220688421,0.2379328641689324,0.285460922797935
stage2pp_flexibility:stage2pp:flexibility:parallel_motion_std:all_200:q10,1.832635741780304,0.5081117740285116,0.4474041693182632,0.4464551897214676
stage2pp_flexibility:stage2pp:flexibility:parallel_motion_std:all_200:q90,2.6826726723282333,0.6450534702740776,0.3093752234647565,0.3140108562422011
stage2pp_flexibility:stage2pp:flexibility:parallel_motion_std:all_200:std,0.36693097164779687,0.23030755813114728,-0.011923085535238477,-0.0400838611855449
stage2pp_flexibility:stage2pp:flexibility:parallel_motion_std:bottom_100:mean,2.464144041952443,0.725585590711863,0.3838945080599969,0.4731138957893508
stage2pp_flexibility:stage2pp:flexibility:parallel_motion_std:bottom_100:median,2.385685885146445,0.8054814930898494,0.45408686645293317,0.5406826730508384
stage2pp_flexibility:stage2pp:flexibility:parallel_motion_std:bottom_100:q10,2.303701948944531,0.802690531069877,0.43230800456800167,0.5148890888220522
stage2pp_flexibility:stage2pp:flexibility:parallel_motion_std:bottom_100:q90,2.6452226137012946,0.6630841578436725,0.328365621797092,0.3699066315354945
stage2pp_flexibility:stage2pp:flexibility:parallel_motion_std:bottom_100:std,0.15738529645202148,0.18543108144806253,-0.33096177751847455,-0.5143292282822345
stage2pp_flexibility:stage2pp:flexibility:parallel_motion_std:top_100:mean,2.12922796192373,0.5059543948804859,0.17000012279275506,0.1827536951130675
stage2pp_flexibility:stage2pp:flexibility:parallel_motion_std:top_100:median,2.080198424330456,0.540998882950694,0.18221167007481384,0.16501393510012793
stage2pp_flexibility:stage2pp:flexibility:parallel_motion_std:top_100:q10,1.9702276115408688,0.5458037257926754,0.2400963272700845,0.19515472255890687
stage2pp_flexibility:stage2pp:flexibility:parallel_motion_std:top_100:q90,2.2990031915585734,0.5946725395410881,0.11067315686338297,0.15905724193653004
stage2pp_flexibility:stage2pp:flexibility:parallel_motion_std:top_100:std,0.14780124410774556,0.21580705440659834,-0.08706737058192292,-0.0345318364759052
stage2pp_flexibility:stage2pp:flexibility:perpendicular_motion_std:all_200:mean,1.4590339121909421,0.21957179302845278,0.055961578883135445,-0.11523458839917804
stage2pp_flexibility:stage2pp:flexibility:perpendicular_motion_std:all_200:median,1.3768961924534562,0.2646858996726182,-0.006538466261259811,-0.11539766918510061
stage2pp_flexibility:stage2pp:flexibility:perpendicular_motion_std:all_200:q10,1.3193542712128932,0.26629569588112517,0.10865392463564097,0.025385446648845886
stage2pp_flexibility:stage2pp:flexibility:perpendicular_motion_std:all_200:q90,1.6443101198407384,0.23916352736628135,-0.004759618822534715,-0.2556847992397678
stage2pp_flexibility:stage2pp:flexibility:perpendicular_motion_std:all_200:std,0.13156736776303682,0.11116674741710798,-0.16317319478467499,-0.17945353545269857
stage2pp_flexibility:stage2pp:flexibility:perpendicular_motion_std:bottom_100:mean,1.4149743295686221,0.28468256166074785,-0.058509657646714626,-0.23614034312369012
stage2pp_flexibility:stage2pp:flexibility:perpendicular_motion_std:bottom_100:median,1.403997079845289,0.29311315405091803,-0.05067311352476353,-0.2268814180715809
stage2pp_flexibility:stage2pp:flexibility:perpendicular_motion_std:bottom_100:q10,1.339670792632942,0.27349726292060994,0.045288494250784864,-0.04040501884219165
stage2pp_flexibility:stage2pp:flexibility:perpendicular_motion_std:bottom_100:q90,1.4773876627154623,0.3130150438313667,-0.20091360666032904,-0.3699448408631476
stage2pp_flexibility:stage2pp:flexibility:perpendicular_motion_std:bottom_100:std,0.05764885718994467,0.07740208917623549,-0.3317310088433286,-0.533334054906441
stage2pp_flexibility:stage2pp:flexibility:perpendicular_motion_std:top_100:mean,1.5030934948132617,0.23067043549216198,0.25105787364925536,0.07205304558874993
stage2pp_flexibility:stage2pp:flexibility:perpendicular_motion_std:top_100:median,1.485276462703799,0.24083678396275093,0.24187517470880962,0.05372201704663774
stage2pp_flexibility:stage2pp:flexibility:perpendicular_motion_std:top_100:q10,1.449139737824946,0.24587633105938167,0.1876443663065959,0.05093404334603511
stage2pp_flexibility:stage2pp:flexibility:perpendicular_motion_std:top_100:q90,1.5565241812798662,0.2478496234882569,0.22937516567993055,0.1133375598201994
stage2pp_flexibility:stage2pp:flexibility:perpendicular_motion_std:top_100:std,0.046806581260048795,0.07822241373969888,-0.05697119499700644,0.09313206163283917
stage2pp_flexibility:stage2pp:flexibility:preferred_h_distance:all_200:mean,4.310956771807046,1.5055760394035986,0.5144715254539796,0.5511150402109932
stage2pp_flexibility:stage2pp:flexibility:preferred_h_distance:all_200:median,4.125300304983313,1.6212104400707865,0.41817337897380763,0.46730214484474053
stage2pp_flexibility:stage2pp:flexibility:preferred_h_distance:all_200:q10,3.894020413871744,1.5830148691502584,0.4769714983673425,0.49182824781997286
stage2pp_flexibility:stage2pp:flexibility:preferred_h_distance:all_200:q90,4.807285808779861,1.5247283972972185,0.4840868881222429,0.5863598745031252
stage2pp_flexibility:stage2pp:flexibility:preferred_h_distance:all_200:std,0.40191595328014934,0.38639340200285904,-0.049134650875055336,0.13564816881067931
