feature_name,mean,std,spearman_ee,pearson_ee
stage2pp_flexibility:stage2pp:flexibility:c_to_h_distance:all_200:mean,1.11189169160507,0.0005894777050789617,0.3766612318595928,0.2087966244799389
stage2pp_flexibility:stage2pp:flexibility:c_to_h_distance:all_200:median,1.111806106367414,0.0007038849143082344,0.450221860985546,0.13454859584276405
stage2pp_flexibility:stage2pp:flexibility:c_to_h_distance:all_200:q10,1.111466754889585,0.0007811112751886006,0.23878319402141876,0.06643553248177021
stage2pp_flexibility:stage2pp:flexibility:c_to_h_distance:all_200:q90,1.112232347026585,0.00046157221460925896,0.32851945887140355,0.3344405709855996
stage2pp_flexibility:stage2pp:flexibility:c_to_h_distance:all_200:std,0.00031118482580071703,0.000227016634331097,0.3223573119289153,0.244508697554175
stage2pp_flexibility:stage2pp:flexibility:c_to_h_distance:bottom_100:mean,1.1120735171220075,0.0005852488965766671,0.5187757457207276,0.39265960196976457
stage2pp_flexibility:stage2pp:flexibility:c_to_h_distance:bottom_100:median,1.1120139287167385,0.000695307382929087,0.4425191773074358,0.3012766606169619
stage2pp_flexibility:stage2pp:flexibility:c_to_h_distance:bottom_100:q10,1.1119148326725103,0.0007402214656757914,0.5180054773529166,0.40569945702548005
stage2pp_flexibility:stage2pp:flexibility:c_to_h_distance:bottom_100:q90,1.112205889617883,0.0004931068342809268,0.34161402112419104,0.3884409001382389
stage2pp_flexibility:stage2pp:flexibility:c_to_h_distance:bottom_100:std,0.00012576821933472083,0.0001982345658778744,-0.3381478134690414,-0.20569415519917378
stage2pp_flexibility:stage2pp:flexibility:c_to_h_distance:top_100:mean,1.1117098660881328,0.0006715942449651472,0.24610074351562355,0.02435743217416582
stage2pp_flexibility:stage2pp:flexibility:c_to_h_distance:top_100:median,1.1116170761199324,0.0007518012170635125,0.2168305455388045,-0.024386800909654453
stage2pp_flexibility:stage2pp:flexibility:c_to_h_distance:top_100:q10,1.1115559905154933,0.0007472948581715937,0.11053351078088255,-0.002593443286378627
stage2pp_flexibility:stage2pp:flexibility:c_to_h_distance:top_100:q90,1.111876459199096,0.0006834537685014109,0.4070868323881285,0.07171628016695267
stage2pp_flexibility:stage2pp:flexibility:c_to_h_distance:top_100:std,0.00014681538884392674,0.00023530308364999824,0.10129029036715022,0.10392910504472956
stage2pp_flexibility:stage2pp:flexibility:corridor_axial_mean:all_200:mean,3.760815094215307,1.0779626260096042,0.4914312186634361,0.5058906132875758
stage2pp_flexibility:stage2pp:flexibility:corridor_axial_mean:all_200:median,3.492005604981641,1.1741932502257633,0.5380324549160033,0.5199132818338471
stage2pp_flexibility:stage2pp:flexibility:corridor_axial_mean:all_200:q10,2.971790583903969,1.0390853717061643,0.4355867619971365,0.5064893857536424
stage2pp_flexibility:stage2pp:flexibility:corridor_axial_mean:all_200:q90,4.462807724086251,1.1466506785737005,0.4436745798591523,0.37691771901070165
stage2pp_flexibility:stage2pp:flexibility:corridor_axial_mean:all_200:std,0.6132922878541567,0.3409117274783702,0.26458718434308826,-0.06556466234585535
stage2pp_flexibility:stage2pp:flexibility:corridor_axial_mean:bottom_100:mean,4.158458458364173,1.3535460228442209,0.6250727804786496,0.5865138645694613
stage2pp_flexibility:stage2pp:flexibility:corridor_axial_mean:bottom_100:median,4.086742254345264,1.4623387759258457,0.6177552309844446,0.6113120967873682
stage2pp_flexibility:stage2pp:flexibility:corridor_axial_mean:bottom_100:q10,3.9357911497512275,1.4764196017587645,0.6720591509151222,0.6335062855992006
stage2pp_flexibility:stage2pp:flexibility:corridor_axial_mean:bottom_100:q90,4.361577266542293,1.2809116649412546,0.5195460140885386,0.5018921221799082
stage2pp_flexibility:stage2pp:flexibility:corridor_axial_mean:bottom_100:std,0.1841151934816686,0.26777898115636695,-0.30117493181411203,-0.4401224443640491
stage2pp_flexibility:stage2pp:flexibility:corridor_axial_mean:top_100:mean,3.3631717300664423,0.9635448007470018,0.33776267928513587,0.3080176853064755
stage2pp_flexibility:stage2pp:flexibility:corridor_axial_mean:top_100:median,3.325674504587388,0.9183068248133619,0.3235127144806319,0.2745455973509598
stage2pp_flexibility:stage2pp:flexibility:corridor_axial_mean:top_100:q10,3.0752269687613527,0.9838624515741,0.26843852618214337,0.28989844421691885
stage2pp_flexibility:stage2pp:flexibility:corridor_axial_mean:top_100:q90,3.6210887625827413,1.11477303757059,0.3785869027791204,0.3235408574366796
stage2pp_flexibility:stage2pp:flexibility:corridor_axial_mean:top_100:std,0.2379201740640536,0.2640973554213351,0.20604678838945006,0.06272393553092401
stage2pp_flexibility:stage2pp:flexibility:corridor_fraction:all_200:mean,0.340034117477362,0.1248869588364634,0.1282743537578829,0.18783983136958873
stage2pp_flexibility:stage2pp:flexibility:corridor_fraction:all_200:median,0.30580437862790966,0.12582861739931256,0.11506526848948095,0.13124281668224522
stage2pp_flexibility:stage2pp:flexibility:corridor_fraction:all_200:q10,0.26942291695232873,0.1170741871426417,0.2387321868454773,0.2963254598725412
stage2pp_flexibility:stage2pp:flexibility:corridor_fraction:all_200:q90,0.45207531879884827,0.16234742748579856,0.08792903972232936,0.18264656084580058
stage2pp_flexibility:stage2pp:flexibility:corridor_fraction:all_200:std,0.07939637075636156,0.05796251223866764,-0.20593344170500846,-0.06568165442895113
stage2pp_flexibility:stage2pp:flexibility:corridor_fraction:bottom_100:mean,0.32549550558374085,0.11693036286243624,0.03409093185457249,0.0455382273705207
stage2pp_flexibility:stage2pp:flexibility:corridor_fraction:bottom_100:median,0.3136676264911559,0.13027833485991733,0.021091459200984423,0.01356201770750748
stage2pp_flexibility:stage2pp:flexibility:corridor_fraction:bottom_100:q10,0.2809229169523287,0.12312042156038426,0.241745731533746,0.27870751755613665
stage2pp_flexibility:stage2pp:flexibility:corridor_fraction:bottom_100:q90,0.36031780245897893,0.12811618987502546,-0.082850620319911,-0.02556515524350895
stage2pp_flexibility:stage2pp:flexibility:corridor_fraction:bottom_100:std,0.037050200559030695,0.05140412975661462,-0.3129496675788094,-0.32499424116386144
stage2pp_flexibility:stage2pp:flexibility:corridor_fraction:top_100:mean,0.3545727293709831,0.15911602893302773,0.18948601848151297,0.26139848640367613
stage2pp_flexibility:stage2pp:flexibility:corridor_fraction:top_100:median,0.32911483614424797,0.16822980362152204,0.13033416037162823,0.26778279285153667
stage2pp_flexibility:stage2pp:flexibility:corridor_fraction:top_100:q10,0.29772594725535906,0.16135954235931096,0.07719292808786514,0.20030065721210777
stage2pp_flexibility:stage2pp:flexibility:corridor_fraction:top_100:q90,0.41299718908542443,0.18388554923870284,0.16750294453724474,0.20897758780845335
stage2pp_flexibility:stage2pp:flexibility:corridor_fraction:top_100:std,0.05196722230105706,0.06626704307654811,-0.05292648523229096,0.008836154879392556
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:all_200:mean,76.19640424579663,15.28441436039679,0.04429043114913413,-0.03932353774115965
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:all_200:median,68.39003533433116,19.062029576433957,0.20874272767678867,-0.017458922510426893
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:all_200:q10,64.5012703734773,18.772189069768054,0.11014837659697704,0.05387067587717109
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:all_200:q90,98.0153444955138,21.523809461034507,-0.07741197096500835,-0.0498529408555674
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:all_200:std,14.669307421909217,12.090865724190374,-0.2695939287338599,-0.123607837402255
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:bottom_100:mean,74.45601539626216,18.462022888790404,-0.07933764188453592,-0.23411609818249934
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:bottom_100:median,71.2665403059023,20.89483225667041,0.0038513418390551417,-0.17155011558600733
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:bottom_100:q10,66.25610768705586,18.641141847988383,0.12670914650491416,0.08796458863722253
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:bottom_100:q90,81.90086213449949,22.997461610299304,-0.2826884909866474,-0.36153735844259205
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:bottom_100:std,7.2341763329793,10.12012240504048,-0.3874449890089472,-0.42738022722922514
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:top_100:mean,77.93679309533113,19.876297269622597,0.26304664760746616,0.15698005675046342
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:top_100:median,72.0330448966211,21.591451365313144,0.2665128552626158,0.18205686783468947
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:top_100:q10,68.22692131677019,21.535530295556676,0.17600632204481995,0.10327436785421538
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:top_100:q90,89.3062627163025,28.12881980576344,0.1613712230564104,0.061936354105794504
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:top_100:std,9.719177209670827,14.099570693604532,0.12439834140148107,-0.033394201379000295
stage2pp_flexibility:stage2pp:flexibility:n_to_c_distance:all_200:mean,4.489759051763724,1.385238517786031,0.37242475583663215,0.5396503080789483
stage2pp_flexibility:stage2pp:flexibility:n_to_c_distance:all_200:median,4.460296311725193,1.4603380130269716,0.4571542762958453,0.5497623522725769
stage2pp_flexibility:stage2pp:flexibility:n_to_c_distance:all_200:q10,4.294448415968388,1.3683252172634361,0.44829619006601845,0.5417987962268526
stage2pp_flexibility:stage2pp:flexibility:n_to_c_distance:all_200:q90,4.73199659760668,1.3863500188968005,0.3697288165492936,0.5133319071159479
stage2pp_flexibility:stage2pp:flexibility:n_to_c_distance:all_200:std,0.18521165666305436,0.20201729961152465,-0.1686887725506152,-0.0821150725926396
